0,1,2,3,4,5,6,7,8,9
0.025273063787717313,0.0403805861154858,0.05388563091023565,0.06654172382027664,0.07861557986800653,0.09026680976770642,0.10155113408699276,0.11250286425646529,0.12318856014850925,0.13362216369428712
0.018642063797860594,0.032863016400296874,0.04600163291188938,0.05845139060084733,0.07040356187208636,0.08193673017339315,0.09313161604840062,0.10402327323721335,0.11466148871063614,0.1250730424698845
0.016842268726598535,0.030770167580053666,0.043780747901045955,0.05616595216519686,0.06806684567312317,0.0795814878512268,0.0907682761467851,0.10166016154636193,0.11229633551009131,0.12270801378955608
0.016322974929013346,0.030224078985072646,0.04319041090914534,0.055523733630721064,0.06738555252158497,0.07886510733596096,0.0900236316281319,0.10089947094436078,0.11152877868785209,0.12193137998980903
0.016153913840798215,0.030068536131304457,0.04304183474260951,0.055393921947658555,0.06727867543621827,0.0787734218853103,0.08994229403026928,0.10082243331069714,0.11144893802664488,0.12184611564835919
0.015889221170439075,0.029706922771906077,0.04264352938445097,0.054983413829276455,0.06684338614266716,0.0783181282011103,0.08946279791693698,0.10032620866314547,0.11093278925425944,0.12131444927881277
0.015856059067160897,0.029597804135135228,0.04247247995250757,0.05474005551515703,0.06657256221245367,0.0780507062678751,0.08921185972557437,0.1000881743254541,0.11071480838611665,0.12111107246212705
0.015938257356418177,0.02974550275120264,0.04266065995839533,0.05497787029642559,0.06684408555036611,0.07833434859196549,0.08949401048919403,0.10036280647810653,0.11098094877717468,0.12136784934485624
0.015815322568564716,0.029570838694828013,0.04245416376588857,0.05476355499997081,0.06661674882988558,0.07809785112726748,0.08926547250093053,0.10015677140111581,0.11080408523675858,0.12122590529329447
0.015832966761332657,0.02960667188480305,0.042504983155364606,0.0548380711896759,0.06670793027027273,0.07818481368715585,0.08934675906284635,0.10022430272044397,0.11085182225500986,0.12126697252458331
0.015806911429384722,0.029579355053028642,0.04249668911014634,0.05481949542676931,0.06668262741628418,0.07817659078386228,0.08937604139555046,0.10029416938618516,0.11095912608073674,0.12139470595808648
0.015797655983181003,0.02963329686140113,0.04258573741235467,0.05495336804106763,0.06686690357073873,0.07838403071640843,0.08958470579091889,0.10050681103866739,0.1111683526851261,0.12159844819189762
0.015876858367857107,0.02968695312057934,0.04258811992485088,0.05492989441092775,0.0668120807244127,0.07830789717059843,0.08948641318264802,0.10037965263133662,0.11102858510737468,0.12145368834599193
0.01592789866399307,0.029730754572929317,0.042622452844493994,0.054913139228687076,0.06674236596352975,0.07820440644774392,0.08934295428928055,0.10019673771733864,0.11079811986191403,0.12117560202525013
0.01589872638357375,0.02971911120308131,0.04263270451336556,0.054940722718647333,0.06678304446164911,0.07824608297680637,0.0893951116067228,0.10026673984880209,0.11089178687667266,0.12128603293903197
0.015771705876412502,0.029534269566763024,0.042419421348483574,0.05474043783403671,0.06659954550071061,0.07807237660931679,0.08921192629696606,0.10007306815606798,0.11068478015477064,0.12106721304753976
0.015788919072662028,0.029560099866354234,0.04249437291357832,0.05481678757732689,0.06665585900033277,0.07811867217022135,0.08926840724987879,0.10014426180992833,0.11076599375862141,0.12116257502168604
0.0158286623636693,0.029632472494752846,0.042534090761951034,0.05484043122885348,0.06667549176501714,0.07814005945395021,0.08927441931750142,0.10012903565287788,0.11073538953805967,0.12111833798959626
0.01580441259296375,0.029586745474756843,0.0425017179719916,0.05484829309507147,0.06673696181778553,0.07824066242925919,0.08942287806781703,0.10031520710244732,0.11095977230044847,0.12137565772662287
0.015785252627278597,0.029553007425789573,0.04245727741020257,0.0547786477130467,0.06664992479018629,0.07814104455110957,0.08930261770316453,0.10018714328672364,0.1108141550971146,0.12120353782113087
0.01583086927124294,0.029693513552613602,0.04267759908449493,0.055050139886656795,0.06694336835115612,0.07846063920488296,0.08966091530045664,0.10057193272320954,0.11122231904462804,0.12164190379792465
0.015792758831392386,0.029543890363851334,0.04244069689579003,0.05473648687929772,0.06657569049604999,0.07803099172163573,0.08918149180711155,0.10004489723516855,0.11065310642136615,0.12103975710203421
0.01587923206190734,0.029700698713110228,0.042639969718931456,0.05496990108995457,0.06682585915203663,0.07830474073090674,0.08946786574135682,0.10034176546888944,0.11095219362065126,0.12133266647175708
0.015771149309739125,0.029559334205054806,0.04246313547071224,0.054797058404722,0.06667899105887805,0.07815638794526798,0.08929666639589132,0.10015541801750498,0.11075786616119236,0.12113673109621903
0.01594642156468132,0.029787702882253245,0.042742216751023555,0.055106939093217656,0.06699133766726696,0.07850137687169939,0.089678063792621,0.10057826170500807,0.11123900049347428,0.1216678168487894
0.015761348200615272,0.029565751232820583,0.04250434024890756,0.054841762705561695,0.06670282908912406,0.0781862977383044,0.08934941476291161,0.1002329724346595,0.11087307546799165,0.12128649854069143
0.01579997936164025,0.02958211611233972,0.04252226888891737,0.05486825233092845,0.06674483326208294,0.0782418847673859,0.08942014578150174,0.10032040386878509,0.11095560736282961,0.12136132242540845
0.015773213363748272,0.02952521689764421,0.04244099022730446,0.054756257867471875,0.06659674895146202,0.07806678077318811,0.08921370855073321,0.1000844140038737,0.11070761780934366,0.12110411452007083
0.0157310867524268,0.029494107806000584,0.04239328577481093,0.05469208406693818,0.06653327247952794,0.07800511285143971,0.08915248888743403,0.10002761533863583,0.11064801644801736,0.12103667403720635
0.015836165076437283,0.029657603044270255,0.0425774949349451,0.05491230419880296,0.06680016974478822,0.07832379688364711,0.0895264050940829,0.10043644882106625,0.11109401059805135,0.12152805581621866
0.01578729234188515,0.029558915027406395,0.04247682783302284,0.054827129659996296,0.0667021631636693,0.07820397820237421,0.08938890708147308,0.1002965761685765,0.11094236077525163,0.12136642442407676
0.015818560159871674,0.02960220723514716,0.04250626574430616,0.05481762644873404,0.06666625333317487,0.07813366712495713,0.0892820414434917,0.10015151480831337,0.11077009805352986,0.12116875784314003
0.015760840497603026,0.02947678625265627,0.042345615540155354,0.05463558816926674,0.06648224661339369,0.07795592392687839,0.08911207619584086,0.09998196673571288,0.11059429023713517,0.12097431572655527
0.01596550898744216,0.029809559870454194,0.042769495709982175,0.05510893133482143,0.06697716197981184,0.07845346556342746,0.08959297279853784,0.10044307849764435,0.11103619267193394,0.12139840793237704
0.015833256127947802,0.02962257893594935,0.042533941428574217,0.054867056106126105,0.06675346488303902,0.07825952775991057,0.08944776371296453,0.10035104907078468,0.11100327515941844,0.12142523758642197
0.015808394559814868,0.029606932801596226,0.04251909635562241,0.05481457519695644,0.06665046222584166,0.07810656757452922,0.08924054117126345,0.10008962688950777,0.11069632060740256,0.12108380753628344
0.015681903159167575,0.02939543379251031,0.04225553152566688,0.054531165425854705,0.06633829747508833,0.077771060363199,0.08888156245593576,0.09971215499244665,0.11029017324685707,0.1206425846001271
0.015807347749365215,0.02961582301772678,0.042541598755691225,0.0548769980506693,0.06676636455762205,0.07826692775526994,0.08944244019153398,0.10033917909415929,0.1109706756235296,0.12136290970914645
0.015851133834122982,0.029631515541067847,0.04251376800391128,0.05481192476554222,0.06666041230640458,0.07814294235787436,0.08930373715678354,0.10019165916143158,0.11083256285090926,0.12124118597972322
0.01578438497159542,0.029565318631943113,0.04246396995486189,0.05477341841473084,0.06662785925716734,0.07809077989796769,0.08924734428428684,0.10012997213597413,0.11075313514153336,0.12114818679873368
0.015783965073882508,0.02951801564940673,0.042409636226354505,0.05471904462144517,0.06656318420474627,0.07804927365033806,0.08922070727284769,0.1001210091373034,0.11076821704781642,0.12119085752656063
0.015824645973602915,0.029641924284061295,0.04258647018958278,0.054906310011597285,0.06677586284537247,0.07827510981402232,0.08945252796872029,0.10034585494664781,0.11099608216826996,0.12142942053056709
0.01568614701185834,0.029447126689238753,0.04236099446103045,0.05468646808649187,0.06655813151981166,0.07805386073266284,0.08921401934667482,0.1000930048984071,0.11071904107864629,0.12111102093556006
0.015749145573087448,0.029532458540163294,0.042468883552040246,0.054810270338605145,0.06668770749309225,0.07817421571038351,0.0893391679311799,0.10022792651881783,0.11086884185782857,0.12128575750052464
0.015743764625751215,0.029447986904492726,0.042280049064836164,0.05453343684817948,0.06633351552816548,0.07776259521747082,0.08887899191844444,0.0997282265848321,0.1103294430320085,0.12070434364689876
0.015865256841337383,0.029700544754083145,0.042649574385555104,0.0549859464184838,0.06687085069824142,0.07838499741251864,0.0895735167023685,0.10047704647893091,0.11112634998782167,0.12154814765636476
0.015816070519181834,0.029651419714812107,0.042590813546453575,0.054934619639118935,0.06682121366411961,0.07831715921882244,0.08948761773776884,0.10037114537698394,0.11100469792313768,0.12140877619057447
0.01575991251678841,0.02954343422610473,0.04245405803046896,0.05476694158894746,0.06659862085565015,0.07803072332204034,0.08914484296816062,0.0999916202114412,0.11059456429508879,0.12096676824087697
0.01586202301286971,0.029727727814593555,0.042703560020430895,0.0550537113335286,0.06692994198041585,0.07842986029170224,0.08960290152758252,0.10049157656305585,0.11112247419167733,0.12152555987382577
0.01591778744599219,0.029814475030275275,0.042811028478842654,0.05518987830221839,0.06708378014406118,0.07859092320933338,0.08977881222776732,0.10069032830446778,0.11135072128558997,0.12178111977954365
0.015719072342760897,0.02942891935066341,0.042271234500201545,0.054536814492139256,0.06636410512345628,0.07780592992127854,0.08893830806496977,0.09980422861572227,0.11041153850228533,0.12079219669119602
0.01577337565971957,0.029541213498541084,0.04245317164248489,0.054768537638864544,0.0666309070273554,0.07811477558574383,0.0892791518103259,0.10016316941547618,0.11079603485449827,0.12120474984430882
0.015818228187129284,0.029557085782689084,0.04242886161872674,0.054735213925081024,0.06659436788990176,0.07805487041014401,0.08919500590037303,0.10006376839060216,0.11068187909496463,0.12106630137588206
0.015872172835097464,0.029706545366550537,0.04265809913018276,0.05499763313370465,0.06688656494859582,0.07839927283061333,0.08958631733151073,0.10048521939648858,0.11112927055790395,0.12154979297047706
0.015848634220114646,0.029669213129969518,0.04262820343939599,0.054977371683165875,0.06686777896733072,0.07838284922186223,0.08956516731901705,0.10046351377998558,0.11110780906819767,0.12153350509189385
0.01575357743276661,0.0295197883635172,0.04242323578876074,0.054765389389695676,0.06665954893467248,0.0781685331799096,0.08934921365783782,0.10023312664170496,0.11085830426830383,0.12125344007039236
0.015821469722327827,0.029610787843034655,0.042529345011186825,0.05484809946772006,0.0667188721699189,0.07818873361665059,0.08934241117337437,0.10022791264623293,0.11086034590035541,0.12125788314314641
0.015799795867805923,0.029603847430298848,0.0425452477759593,0.05489298020743298,0.06679516084188077,0.07829862518873652,0.08946757452361079,0.10035193215587508,0.11098152099957076,0.12138445998209739
0.015825245756996162,0.0296059125821597,0.04251186242671935,0.05479965594938525,0.06662630354372866,0.0780876986406518,0.08923844735318151,0.10010684539107935,0.11073937337503,0.12114443171517474
0.015870093637083908,0.02967811811790964,0.04259445901467703,0.05491127057747419,0.0667657134378454,0.07824839501372867,0.08940868918676256,0.1002843217014347,0.11090700577751089,0.12130547604366834
0.0157970842324596,0.029565290332038346,0.04247933420114631,0.054800779988746565,0.06665544009991861,0.07813579950297203,0.08928296153729835,0.1001379064914237,0.11073880373834213,0.12111290728777219
0.015687202351938066,0.02945753799766815,0.04238518266187608,0.054709904262396816,0.06657089708723099,0.07807273345540208,0.08925161372829868,0.10014876983697657,0.11079678979061981,0.12122290390748594
0.015955516342942063,0.029784029914847625,0.042754451246740356,0.0551160328092407,0.06700218488600179,0.07851345423336649,0.08971007944399582,0.10061625872617679,0.11126672732890462,0.12168558089248521
0.015875434685756147,0.02964972617475874,0.04258031086215219,0.054909118366668175,0.06676291911209244,0.07824046917637921,0.08940059959929883,0.10026717739012543,0.11088271893187555,0.12126946549461558
0.01590614214699739,0.029707523286340593,0.042630272568729054,0.05495954854024894,0.06682617721830826,0.07830661803418595,0.08946781278961659,0.10035400434284551,0.11099204794466469,0.12140022125604716
0.015710065845972496,0.029474230809569145,0.04238428114628801,0.054681857025181524,0.06651109366660987,0.07795321501341475,0.08907226753753672,0.09991890672326646,0.1105225857304632,0.12089768865351866
0.01580085856738066,0.0295932458783852,0.042480530057651934,0.0547904152744681,0.06665240086622345,0.0781398594443512,0.08929481282871696,0.1001715919425195,0.11079885778725175,0.12119236274124957
0.015829225203744544,0.029607068815287876,0.042531131121019354,0.054855783759470915,0.0667095869670358,0.07818667999480505,0.08934710808058094,0.10022638384357244,0.11085260199029529,0.12125119805692446
0.015809795546779044,0.029552178385861855,0.042414148462107434,0.05470336923638392,0.06653674082048575,0.07801047110295665,0.08917715882169107,0.10007082436512808,0.11071955911728147,0.12113569453062123
0.01591220335204324,0.029734554724032976,0.042683501593670035,0.055046509789491806,0.06694570584538548,0.07847247864804169,0.08966065441978481,0.10056224880676147,0.11120636227402933,0.12162404649312014
0.015832971322888568,0.029599836760296275,0.04246954232821066,0.054767313652720404,0.06660612664983495,0.07807744127811668,0.08922440675194909,0.10008434973190165,0.1106951106138895,0.12108026667475495
0.015751548433665347,0.029541865058692787,0.04245679022705682,0.05474570692225034,0.0665743060069421,0.078026713313886,0.08915756679256369,0.10000641559694423,0.11060788815599232,0.1209825660370769
0.015804324684387198,0.02961395077855381,0.042532768359005234,0.05481567481528906,0.06663743484303651,0.07808121548472682,0.08920061579469173,0.10003960311150109,0.11062964615774594,0.12100273565626056
0.015995515099409417,0.029890066710356298,0.04286567473790786,0.05523028709726464,0.06712010659871867,0.07861424492659537,0.08978100978189751,0.10066281396653613,0.11128988050036406,0.12168401179110476
0.015860914029878454,0.02969112062178469,0.042612662301748705,0.054946092413400635,0.06680260915161625,0.07828306464446215,0.08943707512551005,0.10031197078490701,0.11094281006613921,0.12134578656843326
0.015798347041560426,0.029610276913108552,0.04255414952734008,0.05490331471550063,0.06678855531173168,0.07829054720820598,0.08946427565391946,0.10034791883717173,0.11099117172644371,0.1213947207151714
0.015760593428052392,0.02958032856138596,0.042536819817507225,0.05487172082264977,0.06673706881295693,0.07822449213272055,0.08938757786886166,0.10025153529888882,0.11086022272525493,0.12123925005716447
0.015861767416801082,0.029641804242495098,0.04254987083949061,0.05487659472986693,0.06674552749685107,0.07823101065077112,0.08938756941120436,0.10026369654301792,0.1108898804339651,0.12128171292251927
0.01593005246338555,0.02982852750610872,0.042796693754311804,0.055132487716672174,0.06701098381796132,0.07852028914323922,0.08969904474970977,0.10059782070755861,0.11124557576967617,0.12165553222215231
0.015811318707617143,0.029595963676090256,0.04248246828060471,0.054778139236007425,0.06662180549661251,0.07809661607257343,0.08925824403601068,0.10013511219472156,0.11076227172366652,0.12116653316981714
0.015804164277640042,0.029587155397814636,0.04251072680781736,0.05485601185179666,0.06673147488341673,0.07822405048868473,0.08939812677044692,0.10027963940189435,0.1109019858660564,0.12130146972519465
0.015668178954412703,0.02940753428383393,0.042300495300012245,0.05460101968011237,0.06645280336464862,0.07790996013622306,0.08903242038881826,0.0998630058547353,0.11045481384612425,0.12082333583807522
0.015849824673278053,0.029667384031053984,0.042603788666390766,0.054935871075914695,0.06678814276596293,0.0782566707782634,0.08940838856781329,0.1002757602831998,0.11089274459367846,0.12129079286253784
0.015824931700261665,0.029632601416656124,0.042580558724201065,0.05491056106747374,0.06678647142747517,0.07827673276764632,0.08944354323503918,0.10032693286051203,0.11094511068343287,0.12134165043977822
0.01571312560063779,0.02948952803541543,0.042408299360074474,0.05471693004351619,0.066561635474099,0.07802579747966079,0.08917046388877695,0.10002982259883965,0.11063463988179222,0.1210114593960684
0.015758953472653915,0.02953935688486957,0.042462758651653894,0.05476784481837417,0.06661198342135151,0.0780811948470065,0.08923188550255533,0.10009978737942758,0.11070978971767757,0.12109616349264458
0.015888538449685182,0.02968828972264287,0.04261781513160358,0.05495211245708295,0.06680095470674585,0.0782784152962191,0.08944467136171741,0.10033306554501262,0.1109751337775749,0.12139306699996678
0.015811014645741764,0.029655665523125575,0.04257885439449762,0.054903438190769774,0.06675178022101373,0.07820831008942962,0.08934876619200044,0.1002022367820519,0.11080454485554526,0.12117153683812944
0.015855109981693583,0.029664037839434304,0.042597439042546675,0.0549523221828431,0.06682412708839063,0.07830743422591022,0.08946475253074167,0.10033851099714822,0.11096703322749282,0.12137563106032545
0.01578622204287424,0.029596083815487485,0.04251358959932047,0.05482054747170695,0.06668236766320167,0.07817169622990594,0.08933605767755921,0.10022510531877768,0.11086994000117882,0.12128583004216205
0.015808336462366037,0.029604172000994123,0.04250963629065226,0.05479261207386782,0.0666138038197725,0.07806948602846996,0.08921015110147937,0.10007038301169532,0.11068161392307228,0.12106437182103547
0.015927832406439385,0.029760889790285613,0.04269865268470739,0.055016330306110264,0.06686818140341355,0.07836448317030811,0.0895327767926909,0.10041506028219482,0.11105147926316475,0.12146659443724929
0.01590485073359136,0.0297323885038751,0.04265998230639945,0.054985633717740776,0.06684131848756003,0.07831774036606895,0.0894728426273019,0.10034817222136704,0.11097195958397273,0.12136510432150127
0.015797980636901812,0.02954146526493285,0.042445997731083256,0.05475663714056375,0.0666020089326471,0.07808187587631463,0.08924787018911406,0.10013198495783479,0.11075870212281873,0.1211678971827423
0.01576374436421207,0.02947057539371435,0.04232727940028064,0.054604695331107005,0.06641875027002461,0.07785834278338642,0.08900534042599911,0.09987747557738187,0.11050054337680137,0.12090553212956708
0.015802489724449257,0.029541924215547688,0.04238756439260511,0.054665550664328114,0.06649380838249194,0.07795507991021355,0.0891113972438061,0.09999973979085741,0.11063465234871817,0.12103641083310028
0.01590942838460465,0.02978202326389144,0.0427483860996629,0.055109687373984535,0.06702339017987476,0.07855271710617973,0.08975144690959197,0.10066244379679666,0.1113045916702782,0.12171465101933705
0.015863550721615622,0.029706087684890404,0.04265877868383973,0.0550046674249011,0.0668846262417455,0.07838176704939322,0.08955911680200022,0.10044288404457233,0.11107415556308205,0.12147339082170028
0.015777194528068462,0.029539990942997706,0.04244533852904414,0.05475675213340863,0.06662091623096936,0.07809939830920803,0.08925080595183847,0.10012005032949874,0.11073175534240648,0.12111725476078104
0.015834188454945768,0.029605687507492758,0.042509665331928174,0.054824383169334176,0.06669307667304342,0.07817226829200932,0.08934026456835295,0.1002334263568119,0.11088065806452291,0.12130275654226852
